id	audio	sample_rate	speaker	duration	tgt_text_without_diacritization	tgt_text
14880	wav/14880.wav	44100	SP1	16.3497732426304	ادى الفرض و ينقب لرض ادى الفرض و ينقب لرض ادى الفرض و ينقب لرض برشا شعارهم في الدنيا ادي الفرض و انقب الارض برشا شعارهم في الدنيا ادي الفرض و انقب الارض	يْأَدِّي الْفَرِضْ وْ يُنْقُبْ لَرِضْ يْأَدِّي الْفَرِضْ وْ يُنْقُبْ لَرِضْ يْأَدِّي الْفَرِضْ وْ يُنْقُبْ لَرِضْ بَرْشَا شِعَارْهُمْ فِي الدِّنْيَا أَدِّي الْفَرِضْ وْ انْقُبْ لَرِضْ بَرْشَا شِعَارْهُمْ فِي الدِّنْيَا أَدِّي الْفَرِضْ وْ انْقُبْ لَرِضْ
798	wav/0798.wav	44100	SP1	7.81328798185941	توجع توجع توجع الضربة ياسر توجع الضربة ياسر توجع	تُوجَعْ تُوجَعْ تُوجَعْ الضَّرْبَة يَاسِرْ تُوجَعْ الضَّرْبَة يَاسِرْ تُوجَعْ
19121	wav/19121.wav	44100	SP1	9.28308390022676	وذن وذن وذن وذنو توجع فيه من الهواء البارد وذنو توجع فيه من الهواء البارد	وْذِنْ وْذِنْ وْذِنْ وِذْنُو تُوجَعْ فِيهْ مِ الْهْوَا الْبَارِدْ وِذْنُو تُوجَعْ فِيهْ مِ الْهْوَا الْبَارِدْ
19651	wav/19651.wav	44100	SP1	9.949410430839	عندو توجه عندو توجه عندو توجه عندو توجه معين عندو توجه معين	عَنْدُو تَوَجُّهْ عَنْدُو تَوَجُّهْ عَنْدُو تَوَجُّهْ عَنْدُو تَوَجُّهْ مُعَيِّنْ عَنْدُو تَوَجُّهْ مُعَيِّنْ
802	wav/0802.wav	44100	SP1	7.57916099773243	توجور توجور توجور انتي حبي بور توجور انتي حبي بور توجور	تُوجُورْ تُوجُورْ تُوجُورْ إِنْتِي حُبِّي بُورْ تُوجُورْ إِنْتِي حُبِّي بُورْ تُوجُورْ
803	wav/0803.wav	44100	SP1	9.02378684807256	توجيه توجيه توجيه اليوم خذيت ورقة التوجيه اليوم خذيت ورقة التوجيه	تَوْجِيهْ تَوْجِيهْ تَوْجِيهْ الْيُومْ خْذِيتْ وَرْقَةْ التَّوْجِيهْ الْيُومْ خْذِيتْ وَرْقَةْ التَّوْجِيهْ
804	wav/0804.wav	44100	SP1	8.11365079365079	توحد توحد توحد الشعب توحد مع بعضو الشعب توحد مع بعضو	تَوَحُّدْ تَوَحُّدْ تَوَحُّدْ الشَّعِبْ تَوَحِّدْ مْعَ بَعْضُو الشَّعِبْ تَوَحِّدْ مْعَ بَعْضُو
805	wav/0805.wav	44100	SP1	6.92938775510204	توحش توحش توحش توحش عايلتو توحش عايلتو	تْوَحِّشْ تْوَحِّشْ تْوَحِّشْ تْوَحِّشْ عَايِلْتُو تْوَحِّشْ عَايِلْتُو
810	wav/0810.wav	44100	SP1	6.65705215419501	تودسويت تودسويت تودسويت حاضر تودسويت حاضر تودسويت	تُودْسْوِيتْ تُودْسْوِيتْ تُودْسْوِيتْ حَاضِرْ تُودْسْوِيتْ حَاضِرْ تُودْسْوِيتْ
21385	wav/21385.wav	44100	SP1	10.4985034013605	اثناش اثناش اثناش بعد اثناش سنة غربة رجع لبلادو بعد اثناش سنة غربة رجع لبلادو	أَثْنَاشْ أَثْنَاشْ أَثْنَاشْ بَعْدْ أَثْنَاشْ سْنَا غُرْبَةْ رْجَعْ لِبْلَادُو بَعْدْ أَثْنَاشْ سْنَا غُرْبَةْ رْجَعْ لِبْلَادُو
14920	wav/14920.wav	44100	SP1	8.69052154195011	اربعتاش اربعتاش اربعتاش عمري اربعطاش سنة  عمري اربعطاش سنة	أَرْبْعَطَاشْ أَرْبْعَطَاشْ أَرْبْعَطَاشْ عُمْرِي أَرْبْعَطَاشْ سْنَا عُمْرِي أَرْبْعَطَاشْ سْنَا
20427	wav/20427.wav	44100	SP1	10.0290022675737	ناتورال ناتورال ناتورال ما احسنش من واحد ياكل ماكلة ناتورال ما احسنش من واحد ياكل ماكلة ناتورال	نَاتُورَالْ نَاتُورَالْ نَاتُورَالْ مَا أَحْسِنِشْ مِنْ وَاحِدْ يَاكِلْ مَاكْلَةْ نَاتُورَالْ مَا أَحْسِنِشْ مِنْ وَاحِدْ يَاكِلْ مَاكْلَةْ نَاتُورَالْ
753	wav/0753.wav	44100	SP1	8.97619047619048	تهمم تهمم تهمم تهمم قبل ما يمشي للعرس تهمم قبل ما يمشي للعرس	تْهَمِّمْ تْهَمِّمْ تْهَمِّمْ تْهَمِّمْ قْبَلْ مَا يِمْشِي لِلْعِرْسْ تْهَمِّمْ قْبَلْ مَا يِمْشِي لِلْعِرْسْ
21038	wav/21038.wav	44100	SP1	8.24716553287982	ياخي ياخي ياخي ياخي ماجيتش للعرس  ياخي ماجيتش للعرس	يَاخِي يَاخِي يَاخِي يَاخِي مَاجِيتِشْ لِلْعِرْسْ  يَاخِي مَاجِيتِشْ لِلْعِرْسْ
16347	wav/16347.wav	44100	SP1	17.2888888888889	باب النجدة باب النجدة باب النجدة صارت حريقة كبيرة في المغازان الي بحذانا  العباد هربو من باب النجدة  صارت حريقة كبيرة في المغازان الي بحذانا  العباد هربو من باب النجدة	بَابْ النَّجْدَة بَابْ النَّجْدَة بَابْ النَّجْدَة صَارِتْ حْرِيقَة كْبِيرَة فِي الْمَغَازَة إِلِّي بَحْذَانَا  الْعْبَادْ هَرْبُو مِنْ بَابْ النَّجْدَة صَارِتْ حْرِيقَة كْبِيرَة فِي مَغَازَة  إِلِّي بَحْذَانَا  الْعْبَادْ هَرْبُو مِنْ بَابْ النَّجْدَة
14957	wav/14957.wav	44100	SP1	12.6238775510204	ارض ربي ارض ربي ارض ربي ارض ربي واسعة و كبيرة تنجم تسافر وين تحب  ارض ربي واسعة و كبيرة تنجم تسافر وين تحب	أَرِضْ رَبِّي أَرِضْ رَبِّي أَرِضْ رَبِّي أَرِضْ رَبِّي وَاسْعَة وْ كْبِيرَة تْنَجِّمْ تْسَافِرْ وِينْ تْحِبْ أَرِضْ رَبِّي وَاسْعَة وْ كْبِيرَة تْنَجِّمْ تْسَافِرْ وِينْ تْحِبْ
15520	wav/15520.wav	44100	SP1	11.1036734693878	افونتاج افونتاج افونتاج ربحناهم في الفوت بافونتاج كبيرة ربحناهم في الفوت بافونتاج كبيرة	أَفُونْتَاجْ أَفُونْتَاجْ أَفُونْتَاجْ رْبِحْنَاهُمْ فِي الْفُوتْ بْأَفُونْتَاجْ كْبِيرَةْ رْبِحْنَاهُمْ فِي الْفُوتْ بْأَفُونْتَاجْ كْبِيرَةْ
16765	wav/16765.wav	44100	SP1	7.96666666666667	بسرعة بسرعة بسرعة قاعد يسوق بسرعة كبيرة قاعد يسوق بسرعة كبيرة	بْسُرْعَة بْسُرْعَة بْسُرْعَة قَاعِدْ يْسُوقْ بْسُرْعَة كْبِيرَة قَاعِدْ يْسُوقْ بْسُرْعَة كْبِيرَة
15501	wav/15501.wav	44100	SP1	7.7330612244898	افة افة افة صاحبك طلع افة كبيرة صاحبك طلع افة كبيرة	آفَّة آفَّة آَفَّة صَاحْبِكْ طْلَعْ آفَّة كْبِيرَةْ صَاحْبِكْ طْلَعْ آفَّة كْبِيرَةْ
18509	wav/18509.wav	44100	SP1	8.69718820861678	من اول نظرة من اول نظرة من اول نظرة حبها من اول نظرة حبها من اول نظرة	مِنْ أَوِّلْ نَظْرَة مِنْ أَوِّلْ نَظْرَة مِنْ أَوِّلْ نَظْرَة حَبّْهَا مِنْ أَوِّلْ نَظْرَة حَبّْهَا مِنْ أَوِّلْ نَظْرَة
20237	wav/20237.wav	44100	SP1	11.282925170068	ميداي ميداي ميداي القمودي اول واحد جاب ميداي اولمبيك لتونس القمودي اول واحد جاب ميداي اولمبيك لتونس	مِيدَايْ مِيدَايْ مِيدَايْ الْقَمُّودِي أَوِّلْ وَاحِدْ جَابْ مِيدَايْ أُولَمْبِيكْ لْتُونِسْ الْقَمُّودِي أَوِّلْ وَاحِدْ جَابْ مِيدَايْ أُولَمْبِيكْ لْتُونِسْ
14858	wav/14858.wav	44100	SP1	12.0265306122449	ادم ادم ادم اول بشر على الكرة الارضية هو ابونا ادم اول بشر على الكرة الارضية هو ابونا ادم	آدِمْ آدِمْ آدِمْ أَوِّلْ بَشَرْ عْلَى الْكُرَةْ الأَرْضِيَّة هُوَّ بُونَا آدِمْ أَوِّلْ بَشَرْ عْلَى الْكُرَةْ الأَرْضِيَّة هُوَّ بُونَا آدِمْ
21591	wav/21591.wav	44100	SP1	11.9936961451247	يحيى يحيى يحيى عجبني الممثل الي مثل دور يحيى في الفيلم عجبني الممثل الي مثل دور يحيى في الفيلم	يَحْيَى يَحْيَى يَحْيَى عْجِبْنِي الْمُمَثِّلْ إِلِّي مَثِّلْ دَوْرْ يَحْيَى فِي الْفِيلِمْ عْجِبْنِي الْمُمَثِّلْ إِلِّي مَثِّلْ دَوْرْ يَحْيَى فِي الْفِيلِمْ
784	wav/0784.wav	44100	SP1	6.75605442176871	توانسة توانسة توانسة لكلنا توانسة لكلنا توانسة	تْوَانْسَة تْوَانْسَة تْوَانْسَة لْكُلّْنَا تْوَانْسَة لْكُلّْنَا تْوَانْسَة
811	wav/0811.wav	44100	SP1	8.86995464852608	تور ايفال تور ايفال تور ايفال عمل تصويرة بحذا التور ايفال عمل تصويرة بحذا التور ايفال	تُورِيفَالْ تُورِيفَالْ تُورِيفَالْ عْمَلْ تَصْوِيرَة بَحْذَا التُّورِيفَالْ عْمَلْ تَصْوِيرَة بَحْذَا التُّورِيفَالْ
20464	wav/20464.wav	44100	SP1	11.2951473922903	نداء تونس نداء تونس نداء تونس نداء تونس ربح في الانتخابات نداء تونس ربح في الانتخابات	نِدَاءْ تْونِسْ نِدَاءْ تْونِسْ نِدَاءْ تْونِسْ نِدَاءْ تْونِسْ رْبِحْ فِي الْإِنْتِخَابَاتْ نِدَاءْ تْونِسْ رْبِحْ فِي الْإِنْتِخَابَاتْ
19165	wav/19165.wav	44100	SP1	11.5141496598639	طايرات العدو طايرات العدو طايرات العدو طايرات العدو قصفت مواقع عسكرية طايرات العدو قصفت مواقع عسكرية	طَائِرَاتْ الْعَدُوْ طَائِرَاتْ الْعَدُوْ طَائِرَاتْ الْعَدُوْ طَائِرَاتْ الْعَدُوْ قَصْفِتْ مَوَاقِعْ عَسْكَرِيَّة طَائِرَاتْ الْعَدُوْ قَصْفِتْ مَوَاقِعْ عَسْكَرِيَّة
18601	wav/18601.wav	44100	SP1	8.93507936507937	طير طير طير الطير هذا موجود برشا في تونس الطير هذا موجود برشا في تونس	طَيرْ طَيرْ طَيرْ الطَّيرْ هَذَا مَوْجُودْ بَرْشَا فِي تُونِسْ لطَّيرْ هَذَا مَوْجُودْ بَرْشَا فِي تُونِسْ
706	wav/0706.wav	44100	SP1	8.45775510204082	تنقي تنقي تنقي مشات تنقي في صونتر ديستاتيك مشات تنقي في صونتر ديستاتيك	تْنَقِّي تْنَقِّي تْنَقِّي مْشَاتْ تْنَقِّي فِي صُونْتِرْ دِيسْتَاتِيكْ مْشَاتْ تْنَقِّي فِي صُونْتِرْ دِيسْتَاتِيكْ
14630	wav/14630.wav	44100	SP1	9.9768253968254	اجل اجل اجل اجل العرس متاعو للعام الجاي  اجل العرس متاعو للعام الجاي	أَجِّلْ أَجِّلْ أَجِّلْ أَجِّلْ الْعِرْسْ مْتَاعُو لِلْعَامْ الجَّايْ أَجِّلْ الْعِرْسْ مْتَاعُو لِلْعَامْ الجَّايْ
21547	wav/21547.wav	44100	SP1	8.57442176870748	ابيض ابيض ابيض اليوم لبست روبة بيضة اليوم لبست روبة بيضة	أَبْيِضْ أَبْيِضْ أَبْيِضْ لْيُومْ لْبِسْتْ رُوبَة بِيضَةْ لْيُومْ لْبِسْتْ رُوبَة بِيضَةْ
14878	wav/14878.wav	44100	SP1	11.7708390022676	ادولت ادولت ادولت تبارك الله معاش صغير توا ولا ادولت تبارك الله معاش صغير توا ولا ادولت	أَدُولْتْ أَدُولْتْ أَدُولْتْ تْبَارْكْ الْلَّهْ مَعَادِشْ صْغِيرْ تَوَّا وَلَّا أَدُولْتْ تْبَارْكْ الْلَّهْ مَعَادِشْ صْغِيرْ تَوَّا وَلَّا أَدُولْتْ
284	wav/0284.wav	44100	SP1	10.975306122449	تفشل تفشل تفشل تمشيش تفشل بعد و تقلي معاش انجم تمشيش تفشل بعد و تقلي معاش انجم	تْفَشِّلْ تْفَشِّلْ تْفَشِّلْ تِمْشِيشْ تِفْشِلْ بَعْدْ وْ تْقُلِّي مْعَادِشْ انَّجِّمْ تِمْشِيشْ تِفْشِلْ بَعْدْ وْ تْقُلِّي مْعَادِشْ انَّجِّمْ
18919	wav/18919.wav	44100	SP1	10.9965532879819	معهد التجميل معهد التجميل معهد التجميل قرات الحجامة في معهد التجميل قرات الحجامة في معهد التجميل	مَعْهِدْ التَّجْمِيلْ مَعْهِدْ التَّجْمِيلْ مَعْهِدْ التَّجْمِيلْ قْرَاتْ لِحْجَامَة فِي مَعْهِدْ التَّجْمِيلْ قْرَاتْ لِحْجَامَة فِي مَعْهِدْ التَّجْمِيلْ
19509	wav/19509.wav	44100	SP1	9.14251700680272	متخرج متخرج متخرج متخرج من كلية الحقوق متخرج من كلية الحقوق	مِتْخَرِّجْ مِتْخَرِّجْ مِتْخَرِّجْ مِتْخَرِّجْ مِنْ كُلِّيِّة الْحُقُوقْ مِتْخَرِّجْ مِنْ كُلِّيِّة الْحُقُوقْ
19511	wav/19511.wav	44100	SP1	9.83918367346939	منحة منحة منحة وقتاش يصبولنا منحة الانتاج وقتاش يصبولنا منحة الانتاج	مِنْحَة مِنْحَة مِنْحَة وَقْتَاشْ يْصُبُّولْنَا مِنْحِة الْإِنْتَاجْ وَقْتَاشْ يْصُبُّولْنَا مِنْحِة الْإِنْتَاجْ
19605	wav/19605.wav	44100	SP1	10.9502267573696	عمل دراسة عمل دراسة عمل دراسة قام بدراسة معمقة على الموضوع قام بدراسة معمقة على الموضوع	عْمَلْ دِرَاسَةْ عْمَلْ دِرَاسَةْ عْمَلْ دِرَاسَةْ قَامْ بْدِرَاسَة مْعَمّْقَة عْلَى الْمَوْضُوعْ قَامْ بْدِرَاسَة مْعَمّْقَة عْلَى الْمَوْضُوعْ
20665	wav/20665.wav	44100	SP1	7.40380952380952	مورصو مورصو مورصو قص مورصو قطو قص مورصو قطو	مُورْصُو مُورْصُو مُورْصُو قُصْ مُورْصُو قَطُّو قُصْ مُورْصُو قَطُّو
20935	wav/20935.wav	44100	SP1	7.92936507936508	منشار منشار منشار قص اللوح بالمنشار قص اللوح بالمنشار	مِنْشَارْ مِنْشَارْ مِنْشَارْ قُصْ الْلُّوحْ بِالْمِنْشَارْ قُصْ الْلُّوحْ بِالْمِنْشَارْ
49	wav/0049.wav	44100	SP1	5.91997732426304	بونو قص بونو و استنى قص بونو و استنى	بُونُو قُصْ بُونُو وْ سْتَنَّى قُصْ بُونُو وْ سْتَنَّى
20513	wav/20513.wav	44100	SP1	10.0375056689342	نومرو نومرو نومرو قص نومرو و استنى التور متاعك قص نومرو و استنى التور متاعك	نُومْرُو نُومْرُو نُومْرُو قُصْ نُومْرُو وْ اسْتَنَّى التُّورْ مْتَاعِكْ قُصْ نُومْرُو وْ اسْتَنَّى التُّورْ مْتَاعِكْ
14967	wav/14967.wav	44100	SP1	7.98480725623583	ارطب ارطب ارطب شعرو ارطب كي الحرير شعرو ارطب كي الحرير	أَرْطِبْ أَرْطِبْ أَرْطِبْ شَعْرُو أَرْطِبْ كِي الْحْرِيرْ شَعْرُو أَرْطِبْ كِي الْحْرِيرْ
667	wav/0667.wav	44100	SP1	10.1345804988662	تنسى تنسى تنسى تنسى اذاكا شكون مزال يتفكرو تنسى اذاكا شكون مزال يتفكرو	تِنْسَى تِنْسَى تِنْسَى تِنْسَى اَذَاكَا شْكُونْ مَزَالْ يِتْفَكْرُو تِنْسَى اَذَاكَا شْكُونْ مَزَالْ يِتْفَكْرَُو
20992	wav/20992.wav	44100	SP1	10.3982766439909	ورى الطريق ورى الطريق ورى الطريق سالوا شكون بش يوريهم الطريق سالوا شكون بش يوريهم الطريق	وَرَّى الطّْرِيقْ وَرَّى الطّْرِيقْ وَرَّى الطّْرِيقْ سَهْلُوا شْكُونْ بِشْ يْوَرِّيهُمْ الطّْرِيقْ سَهْلُوا شْكُونْ بِشْ يْوَرِّيهُمْ الطّْرِيقْ
354	wav/0354.wav	44100	SP1	8.07015873015873	تقريب تقريب تقريب تقريب عرفت شكون الي سرق الدار تقريب عرفت شكون الي سرق الدار	تَقْرِيبْ تَقْرِيبْ تَقْرِيبْ وْقَعْ تَقْرِيبْ فِ الْآرَاءْ وْقَعْ تَقْرِيبْ فِ الْآرَاءْ
598	wav/0598.wav	44100	SP1	17.1943310657596	تمسو تسمع حسو تمسو تسمع حسو تمسو تسمع حسو اسيد هاذاكا ما يحبش شكون ينتقدو  تمسو تسمع حسو اسيد هاذاكا ما يحبش شكون ينتقدو  تمسو تسمع حسو	تْمِسُّو تَسْمَعْ حِسُّو تْمِسُّو تَسْمَعْ حِسُّو تْمِسُّو تَسْمَعْ حِسُّو السَّيِّدْ هَاذَاكَا مَا يْحِبِّشْ شْكُونْ يِنْتَقْدُو تْمِسُّو تَسْمَعْ حِسُّو السَّيِّدْ هَاذَاكَا مَا يْحِبِّشْ شْكُونْ يِنْتَقْدُو تْمِسُّو تَسْمَعْ حِسُّو
524	wav/0524.wav	44100	SP1	9.36861678004535	تلمد تلمد تلمد تلمد في دبابز البلاستيك م الزبلة تلمد في دبابز البلاستيك م الزبلة	تْلَمِّدْ تْلَمِّدْ تْلَمِّدْ تْلَمِّدْ فِي دْبَابِزْ لِبْلاَسْتِيكْ مِ الزِّبْلَةْ تْلَمِّدْ فِي دْبَابِزْ لِبْلاَسْتِيكْ مِ الزِّبْلَةْ
18997	wav/18997.wav	44100	SP1	7.86226757369615	موت موت موت شاف الموت بعينيه شاف الموت بعينيه	مُوتْ مُوتْ مُوتْ شَافْ الْمُوتْ بْعِينِيهْ شَافْ الْمُوتْ بْعِينِيهْ
18356	wav/18356.wav	44100	SP1	9.02149659863946	وصى وصى وصى وصاه بش يرد بالو على روحو وصاه بش يرد بالو على روحو	وَصَّى وَصَّى وَصَّى وَصَّاهْ بَاشْ يْرُدْ بَالُو عْلَى رُوحُو وَصَّاهْ بَاشْ يْرُدْ بَالُو عْلَى رُوحُو
14631	wav/14631.wav	44100	SP1	12.7543310657596	اجمعين اجمعين اجمعين ربي ينجحنا الناس الكل  امين اجمعين  ربي ينجحنا الناس الكل  امين اجمعين	أَجْمَعِينْ أَجْمَعِينْ أَجْمَعِينْ رَبِّي يْنَجَّحْنَا النَّاسْ الْكُلْ آمِينْ أَجْمَعِينْ رَبِّي يْنَجَّحْنَا النَّاسْ الْكُلْ آمِينْ أَجْمَعِينْ
21248	wav/21248.wav	44100	SP1	12.2424943310658	هي هي هي هي هي هي قالو فما صولد اما الاسوام هي هي قالو فما صولد اما الاسوام هي هي	هِيَّ هِيَّ هِيَّ هِيَّ هِيَّ هِيَّ قَالُو فَمَّا سُولْدْ أَمَّا لَسْوَامْ هِيَّ هِيَّ قَالُو فَمَّا سُولْدْ أَمَّا لَسْوَامْ هِيَّ هِيَّ
14780	wav/14780.wav	44100	SP1	10.1507482993197	اخر اخر اخر اخر كار تخرج الثمنية من المحطة اخر كار تخرج الثمنية من المحطة	آخِرْ آخِرْ آخِرْ آخِرْ كَارْ تُخْرِجْ الثّْمَنِيَة مِ الْمَحْطَّة آخِرْ كَارْ تُخْرِجْ الثّْمَنِيَة مِ الْمَحْطَّة
14784	wav/14784.wav	44100	SP1	10.2510884353742	اخر قرار اخر قرار اخر قرار الطلاق كان اخر قرارهم الطلاق كان اخر قرارهم	آخِرْ قَرَارْ آخِرْ قَرَارْ آخِرْ قَرَارْ الطّْلَاَقْ كَانْآخِرْ قَرَارْهُمْ الطّْلَاَقْ كَانْآخِرْ قَرَارْهُمْ
696	wav/0696.wav	44100	SP1	7.09589569160998	تنفى تنفى تنفى تنفى في اخر الدنيا تنفى في اخر الدنيا	تِنْفَ تِنْفَ تِنْفَ تِنْفَ فِي آخِرْ الدِّنْيَا تِنْفَ فِي آخِرْ الدِّنْيَا
19482	wav/19482.wav	44100	SP1	9.96485260770975	يهديك يهديك يهديك ربي يهديك شعندي بش نقلك اخر ربي يهديك شعندي بش نقلك اخر	يَهْدِيكْ يَهْدِيكْ يَهْدِيكْ رَبِّي يَهْدِيكْ شْعَنْدِي بِشْ نْقُلِّكْ آخِرْ رَبِّي يَهْدِيكْ شْعَنْدِي بِشْ نْقُلِّكْ آخِرْ
135	wav/0135.wav	44100	SP1	8.81036281179138	تعذب تعذب تعذب تعذب مسكين م الترنسبور تعذب مسكين م الترنسبور	تْعَذِّبْ تْعَذِّبْ تْعَذِّبْ تْعَذِّبْ مِسْكِينْ مِ التّْرُنْسْبُورْ تْعَذِّبْ مِسْكِينْ مِ التّْرُنْسْبُورْ
136	wav/0136.wav	44100	SP1	8.31371882086168	تعرض تعرض تعرض تعرض لحادث مرور تعرض لحادث مرور	تْعَرِّضْ تْعَرِّضْ تْعَرِّضْ لْحَادِثْ مُرُورْ تْعَرِّضْ لْحَادِثْ مُرُورْ
137	wav/0137.wav	44100	SP1	7.98024943310658	تعرف تعرف تعرف تعرف على صاحب جديد تعرف على صاحب جديد	تْعَرِّفْ تْعَرِّفْ تْعَرِّفْ تْعَرِّفْ عْلَى صَاحِبْ جْدِيدْ تْعَرِّفْ عْلَى صَاحِبْ جْدِيدْ
139	wav/0139.wav	44100	SP1	13.5668027210884	تعرف عل الهوية تعرف عل الهوية تعرف عل الهوية وزارة الداخلية تعرفت على هوية المجرم وزارة الداخلية تعرفت على هوية المجرم	تْعَرِّفْ عَ الْهُوِيَّة تْعَرِّفْ عَ الْهُوِيَّة تْعَرِّفْ عَ الْهُوِيَّة وْزَارَة الدَّاخِلِيَّة تْعَرّْفِتْ عْلَ هِوِيَّة الْمُجْرِمْ وْزَارَة الدَّاخِلِيَّة تْعَرّْفِتْ عْلَ هِوِيَّة الْمُجْرِمْ
288	wav/0288.wav	44100	SP1	8.57521541950113	تفصل تفصل يعطي الصحة تعرف تفصل و تخيط يعطي الصحة تعرف تفصل و تخيط	تْفَصِّلْ تْفَصِّلْ يَعْطِيكْ الصَّحَّة تَعْرِفْ تْفَصِّلْ وْ تْخَيَّطْ يَعْطِيكْ الصَّحَّة تَعْرِفْ تْفَصِّلْ وْ تْخَيَّطْ
145	wav/0145.wav	44100	SP1	8.38680272108843	تعزية تعزية تعزية قدمنا التعزية لصاحبنا قدمنا التعزية لصاحبنا	تَعْزِيَة تَعْزِيَة تَعْزِيَة قَدَّمْنَا التَّعْزِيَة لْصَاحِبْنَا قَدَّمْنَا التَّعْزِيَة لْصَاحِبْنَا
150	wav/0150.wav	44100	SP1	10.5436734693878	تعشق تعشق تعشق الروبة متاعها تعشق الروبة متاعها تعشق	تْعَشَّقْ تْعَشَّقْ تْعَشَّقْ الرُّوبَة مْتَاعْهَا تْعَشَّقْ الرُّوبَة مْتَاعْهَا تْعَشَّقْ
155	wav/0155.wav	44100	SP1	7.10503401360544	تعطل تعطل تعطل ايا ما تعطلناش ايا ما تعطلناش	تْعَطِّلْ تْعَطِّلْ تْعَطِّلْ أَيَّا مَا تْعَطَّلْنَاشْ أَيَّا مَا تْعَطَّلْنَاشْ
715	wav/0715.wav	44100	SP1	9.49650793650794	تنمنالو الشر تنمنالو الشر تنمنالو الشر تمنالو الشر في قلبو تمنالو الشر في قلبو	تْمَنَّالُو الشَّرْ تْمَنَّالُو الشَّرْ تْمَنَّالُو الشَّرْ تْمَنَّالُو الشَّرْ فِي قَلْبُو تْمَنَّالُو الشَّرْ فِي قَلْبُو
717	wav/0717.wav	44100	SP1	7.06308390022676	تنهد تنهد تنهد شبيك تتنهد  شبيك تتنهد	تْنَهِّدْ تْنَهِّدْ تْنَهِّدْ شْبِيكْ تِتْنَهِّدْ شْبِيكْ تِتْنَهِّدْ
718	wav/0718.wav	44100	SP1	9.19551020408163	تنهيدة تنهيدة تنهيدة ملا تنهيدة خرجت منو ملا تنهيدة خرجت منو	تَنْهِيدَة تَنْهِيدَة تَنْهِيدَة مَلَّا تَنْهِيدَة خَرْجِتْ مِنُّو مَلَّا تَنْهِيدَة خَرْجِتْ مِنُّو
720	wav/0720.wav	44100	SP1	9.16451247165533	تنوفيق تنوفيق تنوفيق منحبش التنوفيق و الكذب منحبش التنوفيق و الكذب	تْنُوْفِيقْ تْنُوْفِيقْ تْنُوْفِيقْ مَنْحِبِّشْ التّْنُوفِيقْ وْ الْكِذِبْ مَنْحِبِّشْ التّْنُوفِيقْ وْ الْكِذِبْ
721	wav/0721.wav	44100	SP1	10.4302267573696	تنويش تنويش تنويش تنويش و برا مشريتش حاجة كبيرة تنويش و برا مشريتش حاجة كبيرة	تَنْوِيشْ تَنْوِيشْ تَنْوِيشْ تَنْوِيشْ وْ بَرَّا مَشْرِيتِشْ حَاجَة كْبِيرَة تَنْوِيشْ وْ بَرَّا مَشْرِيتِشْ حَاجَة كْبِيرَة
723	wav/0723.wav	44100	SP1	11.7601587301587	تنويم مغناطيسي تنويم مغناطيسي تنويم مغناطيسي رقدو بالتنويم المغناطيسي رقدو بالتنويم المغناطيسي	تَنْوِيمْ مِغْنَاطِيسِي تَنْوِيمْ مِغْنَاطِيسِي تَنْوِيمْ مِغْنَاطِيسِي رَقّْدُو بِالتَّنْوِيمْ الْمِغْنَاطِيسِي رَقّْدُو بِالتَّنْوِيمْ الْمِغْنَاطِيسِي
725	wav/0725.wav	44100	SP1	6.71344671201814	تنيك تنيك تنيك تي تنيك انتي تي تنيك انتي	تْنَيِّكْ تْنَيِّكْ تْنَيِّكْ تِي تْنَيِّكْ إِنْتِي تِي تْنَيِّكْ إِنْتِي
183	wav/0183.wav	44100	SP1	9.86922902494331	عمل بياج عمل بياج عمل بياج لازم تعملو بياج بش يحصل لازم تعملو بياج بش يحصل	تَعْمَلُّو بْيَاجْ تَعْمَلُّو بْيَاجْ تَعْمَلُّو بْيَاجْ لَازِمْ تَعْمِلُّو بْيَاجْ بَاشْ يُحْصُلْ لَازِمْ تَعْمِلُّو بْيَاجْ بَاشْ يُحْصُلْ
209	wav/0209.wav	44100	SP1	8.32467120181406	تغلب تغلب تغلب الي يسرق يغلب الي يحاحي الي يسرق يغلب الي يحاحي	تِغْلِبْ تِغْلِبْ تِغْلِبْ إِلِّي يِسْرِقْ يِغْلِبْ إِلِّي يْحَاحِي إِلِّي يِسْرِقْ يِغْلِبْ إِلِّي يْحَاحِي
438	wav/0438.wav	44100	SP1	11.4564172335601	تكسر فيسع تكسر فيسع تكسر فيسع التلفزة الي شريناها تكسرت فيسع التلفزة الي شريناها تكسرت فيسع	تْكَسِّرْ فِيسَعْ تْكَسِّرْ فِيسَعْ تْكَسِّرْ فِيسَعْ التَّلْفْزَة إِلِّي شْرِينَاهَا تْكَسّْرِتْ فِيسَعْ التَّلْفْزَة إِلِّي شْرِينَاهَا تْكَسّْرِتْ فِيسَعْ
208	wav/0208.wav	44100	SP1	12.2458503401361	تعطيه افونتاج تعطيه افونتاج تعطيه افونتاج الحكاية هاذي تعطيه افونتاج في حياتو الحكاية هاذي تعطيه افونتاج في حياتو	تَعْطِيهْ أَفُونْتَاجْ تَعْطِيهْ أَفُونْتَاجْ تَعْطِيهْ أَفُونْتَاجْ لَحْكَايَة هَاذِي تَعْطِيهْ أَفُونْتَاجْ فِي حْيَاتُو لَحْكَايَة هَاذِي تَعْطِيهْ أَفُونْتَاجْ فِي حْيَاتُو
